lulusan_id,mahasiswa_id,prodi_id,tanggal_lulus,ipk,lama_studi_bulan,status_pasca_lulus,nama_perusahaan,bidang_kerja,masa_tunggu_bulan,sumber_data,ingested_at
LLS44cfe4f3,2020FT40203,FT,2024-10-15,3.39,53,Wirausaha,,Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS2495d321,2019FIS41645,FIS,2025-08-25,3.84,54,Bekerja,Unila,Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS84c3a7f1,2020FT48643,FT,2025-01-05,3.63,71,Studi Lanjut,PT Pertamina,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSeb77d783,2017TS23234,TS,2021-03-07,3.88,57,Studi Lanjut,Bank Indonesia,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSea553897,2020SI46873,SI,2024-12-21,3.36,48,Bekerja,BMKG,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS07e0e9e2,2017FT35213,FT,2023-03-13,3.84,65,Bekerja,,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLSe0e5a281,2019SK04017,SK,2024-11-30,3.67,68,Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS1effda3f,2022KIM13259,KIM,2026-01-01,2.83,72,Bekerja,NUS Singapore,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS5403f955,2021FIS05665,FIS,2025-06-15,3.34,65,Bekerja,,Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLSf29bd743,2018TM26693,TM,2023-09-12,3.79,64,Wirausaha,,Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLS6f71931b,2020PWK14396,PWK,2024-05-06,3.05,46,Studi Lanjut,PT Pertamina,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLS025b4a91,2020BIO24672,BIO,2024-11-29,3.89,67,Belum Bekerja,Chulalongkorn University,Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLSbc2cadd7,2016FT43904,FT,2020-11-22,2.94,58,Wirausaha,,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS21b54acd,2018MB19860,MB,2023-03-20,3.01,64,Bekerja,,Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS98f4bb79,2022AR22338,AR,2026-01-01,2.91,68,Bekerja,PT PLN,Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS629305ba,2017MB20232,MB,2021-04-11,3.53,60,Bekerja,LIPI,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLSdc3c4f6b,2019TLK20449,TLK,2023-03-03,3.49,62,Belum Bekerja,BMKG,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc3d39edd,2022BIO41375,BIO,2026-01-01,3.61,61,Wirausaha,Universiti Malaya,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSc302ccf2,2022TG38215,TG,2026-01-01,2.93,63,Belum Bekerja,Toyota Motor Manufacturing,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa8fdc632,2020AR05110,AR,2024-08-06,3.39,55,Belum Bekerja,Huawei Indonesia,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLS7ec93131,2016TE05840,TE,2021-08-28,3.39,43,Studi Lanjut,,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9a937789,2017FT46730,FT,2022-07-07,3.93,48,Belum Bekerja,Huawei Indonesia,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS874b160a,2020TK33227,TK,2025-07-01,3.61,42,Studi Lanjut,,Tidak Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5c84a904,2019GL05442,GL,2024-11-03,3.27,45,Bekerja,,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7887a0b6,2018TK01559,TK,2022-11-20,3.01,54,Bekerja,Unsri,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc8f82130,2023GD26347,GD,2027-01-01,3.47,49,Belum Bekerja,BMKG,Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLS4001142f,2017SK37233,SK,2021-03-15,3.65,61,Belum Bekerja,Universitas Lampung,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb468e625,2022BIO14960,BIO,2026-01-01,3.73,61,Belum Bekerja,BPS Lampung,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLSb8f86593,2017SK29241,SK,2021-09-21,3.62,51,Belum Bekerja,,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS2b55d688,2019FIS34253,FIS,2025-08-30,2.97,69,Bekerja,LIPI,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS1fc1aaa9,2020BIO36058,BIO,2024-04-23,3.65,53,Belum Bekerja,Unila,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS61ffff34,2021TLK27074,TLK,2025-08-30,3.47,51,Studi Lanjut,Unsri,Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8a508cae,2019TS09233,TS,2024-04-06,3.0,71,Belum Bekerja,BRIN,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc03e4a7e,2018MB26963,MB,2023-12-23,3.94,44,Bekerja,Universitas Lampung,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc8fba8a0,2017TI22563,TI,2023-06-25,3.54,65,Studi Lanjut,Universitas Indonesia,Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6045527b,2017SK25434,SK,2021-10-14,3.66,44,Bekerja,,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSbde02819,2020TE48562,TE,2024-11-08,3.43,64,Wirausaha,,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS75c24a16,2023AR46124,AR,2027-01-01,3.18,56,Wirausaha,Telkom University,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd673a68f,2021KIM14936,KIM,2025-05-22,3.74,50,Studi Lanjut,LIPI,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSed7e1d95,2017GL39886,GL,2023-03-18,2.97,72,Studi Lanjut,BRIN,Tidak Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9abed3e8,2019SI29231,SI,2024-02-27,2.98,53,Belum Bekerja,Bank Indonesia,Sesuai,14,Tracer Study,2026-05-17T15:02:44+07:00
LLS8ed0b6cc,2022MTK07669,MTK,2026-01-01,3.6,60,Belum Bekerja,Unsri,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSf2999d2b,2022MB17155,MB,2026-01-01,3.29,65,Bekerja,,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLS138a8e60,2017KIM42994,KIM,2021-08-28,3.42,68,Bekerja,UNDP Indonesia,Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7678ea2f,2018SI15155,SI,2023-03-09,3.39,55,Bekerja,Kyushu University,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS114ad43b,2021TK01288,TK,2025-06-02,3.88,50,Bekerja,,Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS7bc0b03c,2020TM44689,TM,2024-05-30,3.89,59,Studi Lanjut,,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6463bb2a,2021GL11571,GL,2025-06-29,3.33,62,Bekerja,,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS349fecab,2016SK23773,SK,2020-06-10,2.88,64,Belum Bekerja,Bank Indonesia,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLSebdba394,2022GL15074,GL,2026-01-01,3.75,65,Bekerja,Google Indonesia,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS46c4e611,2021FIS07888,FIS,2025-09-08,3.72,56,Bekerja,,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7a150aae,2023TP46300,TP,2027-01-01,3.37,54,Belum Bekerja,PT Pertamina,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLSb86779bd,2019TLK49709,TLK,2025-10-26,3.33,65,Wirausaha,LIPI,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS21ddf2a4,2020MTK36937,MTK,2025-11-10,3.81,42,Bekerja,Toyota Motor Manufacturing,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9022bc89,2022MB00289,MB,2026-01-01,3.34,62,Belum Bekerja,UNDP Indonesia,Tidak Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe0722d76,2023TE17022,TE,2027-01-01,3.49,46,Bekerja,Universitas Indonesia,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5fe9cd4f,2017TI11376,TI,2021-03-07,3.15,64,Bekerja,PT PLN,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLSd0b10e24,2021FIS31804,FIS,2025-07-21,2.75,54,Belum Bekerja,World Bank Jakarta,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS43854a43,2020TG09522,TG,2025-02-17,3.24,58,Wirausaha,Politeknik Negeri Lampung,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSf1b08806,2023IF39521,IF,2027-01-01,3.13,63,Studi Lanjut,,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS34297cd9,2016KIM35929,KIM,2022-08-12,2.89,44,Wirausaha,Universitas Indonesia,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLS77b55d0e,2023TLK38677,TLK,2027-01-01,3.23,61,Belum Bekerja,Universiti Malaya,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd5276866,2021MB28120,MB,2025-04-27,3.3,70,Studi Lanjut,,Tidak Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3475d79a,2020GL05424,GL,2024-09-16,3.13,67,Bekerja,BRIN,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS904da8ea,2022TS32187,TS,2026-01-01,3.69,46,Bekerja,,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS010b6b79,2016AG39883,AG,2022-08-20,2.78,49,Belum Bekerja,Unila,Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS428de28c,2017TLK49927,TLK,2023-12-05,3.55,69,Bekerja,Unila,Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS09e3516b,2020PWK37452,PWK,2024-11-28,3.15,63,Bekerja,,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd9839429,2021SK38803,SK,2025-10-08,3.19,53,Bekerja,UGM,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS21b2a91b,2017MTK02014,MTK,2022-04-22,2.92,51,Wirausaha,Politeknik Negeri Lampung,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS91d90af7,2018FT40329,FT,2023-11-18,3.61,56,Bekerja,Bank Indonesia,Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS156040ce,2021SI04928,SI,2025-03-11,3.37,51,Studi Lanjut,,Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa0d71574,2023GD33362,GD,2027-01-01,3.25,56,Bekerja,Universitas Indonesia,Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLSb6f45f3c,2017AR39545,AR,2021-12-21,3.12,43,Bekerja,Unsri,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS77578515,2018KIM02669,KIM,2023-07-23,3.24,44,Bekerja,TU Delft,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb5c5f295,2023TL13514,TL,2027-01-01,3.88,46,Bekerja,,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS46e0d3d8,2016GL15307,GL,2022-06-27,3.73,58,Belum Bekerja,PT Astra International,Tidak Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe62f5ef6,2022MB31088,MB,2026-01-01,3.64,54,Studi Lanjut,PT Bukit Asam,Tidak Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS710111e6,2023TG38760,TG,2027-01-01,3.31,64,Belum Bekerja,PT Astra International,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLSae42b95b,2020TLK23278,TLK,2025-01-26,3.47,44,Belum Bekerja,,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6dbc192c,2017AG42306,AG,2022-11-10,3.7,49,Bekerja,World Bank Jakarta,Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSfe0b0f5c,2016GD18656,GD,2020-04-13,2.99,68,Studi Lanjut,,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS00698919,2016BIO01858,BIO,2021-04-20,2.78,44,Belum Bekerja,ITS,Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSae9b3285,2023TP47015,TP,2027-01-01,2.96,57,Studi Lanjut,JICA Indonesia,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe982a9a4,2022AG11703,AG,2026-01-01,3.46,50,Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSf26c7085,2017MB47105,MB,2022-03-12,3.15,57,Bekerja,,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS98ef46a4,2022SI38822,SI,2026-01-01,3.8,48,Bekerja,JICA Indonesia,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS36920b82,2020GL24887,GL,2025-05-20,3.92,52,Belum Bekerja,,Tidak Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS51f54924,2017AR23274,AR,2023-08-14,3.82,42,Studi Lanjut,NUS Singapore,Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS1315b97a,2018FT30240,FT,2024-06-21,3.37,62,Bekerja,BRIN,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLSb2e866a7,2023TG30956,TG,2027-01-01,3.46,61,Bekerja,Huawei Indonesia,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLSc7db03ec,2018PWK45263,PWK,2024-07-12,3.07,67,Wirausaha,UNDP Indonesia,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS46145e46,2018MB35546,MB,2022-05-22,2.75,54,Belum Bekerja,IPB University,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4fa40f53,2020FIS47615,FIS,2025-05-07,3.64,49,Wirausaha,PT Bukit Asam,Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLSfb74ed30,2022TLK28175,TLK,2026-01-01,3.2,64,Bekerja,,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSaa243ef0,2020SI49199,SI,2024-06-24,3.68,65,Belum Bekerja,Kyushu University,Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSbffaad8b,2017FT02991,FT,2021-06-25,3.54,66,Studi Lanjut,IPB University,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLSe27fba6b,2023TS25595,TS,2027-01-01,3.12,56,Belum Bekerja,,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS59715273,2016TE09378,TE,2020-04-11,3.82,56,Bekerja,,Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe14b03af,2018TP06833,TP,2024-12-02,2.99,45,Belum Bekerja,Unila,Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9505fb02,2021TM19123,TM,2025-03-07,3.08,57,Belum Bekerja,Unila,Tidak Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSdde13b2c,2017TS37206,TS,2023-01-03,3.12,48,Bekerja,,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS647a4d04,2019SI05904,SI,2024-07-07,3.66,49,Bekerja,Unila,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4e3c49ff,2023TI44038,TI,2027-01-01,3.24,67,Bekerja,BMKG,Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS4fa49659,2018AR38574,AR,2024-08-19,3.51,43,Bekerja,Universitas Lampung,Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSbdad9636,2023TLK25132,TLK,2027-01-01,3.19,67,Bekerja,BRIN,Tidak Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS05f69422,2020PWK15541,PWK,2024-05-02,3.29,57,Bekerja,Universitas Indonesia,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSadbb4119,2017TL11145,TL,2023-02-19,3.28,42,Bekerja,ITS,Tidak Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS83ab83dd,2019TS15032,TS,2025-04-24,3.67,63,Studi Lanjut,ITS,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLS4c82b62e,2018TE25988,TE,2022-08-30,3.21,63,Belum Bekerja,,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7ce0e53f,2023MB27116,MB,2027-01-01,3.0,72,Belum Bekerja,BMKG,Tidak Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSf81f0a49,2018TK47939,TK,2022-12-07,3.17,50,Bekerja,Google Indonesia,Tidak Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLSe7136d77,2022SK29402,SK,2026-01-01,3.44,61,Bekerja,Universitas Lampung,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb9df0525,2020TM18969,TM,2024-06-27,3.53,70,Bekerja,PT Bukit Asam,Tidak Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS0e8cfa4d,2018BIO49993,BIO,2024-12-21,3.25,45,Bekerja,Telkom University,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS70702bc1,2020BIO21833,BIO,2024-10-30,3.07,57,Belum Bekerja,BPS Lampung,Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSfc4bd60f,2023AR40515,AR,2027-01-01,3.78,57,Bekerja,Unila,Tidak Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSfdc2f2c8,2022TS26392,TS,2026-01-01,3.37,66,Studi Lanjut,,Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLS66749799,2023TK22592,TK,2027-01-01,3.73,55,Bekerja,,Tidak Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS723b5d13,2021TM02287,TM,2025-07-21,3.22,59,Bekerja,Universitas Indonesia,Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3832c328,2018SK22680,SK,2023-08-29,2.87,68,Bekerja,ITS,Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3586afa8,2017IF01565,IF,2021-04-29,3.57,71,Belum Bekerja,Telkom University,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS83546035,2016TP26062,TP,2020-08-12,2.86,64,Studi Lanjut,PT Telkom Indonesia,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8298ce8a,2021GL27120,GL,2025-03-06,3.45,61,Bekerja,,Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLSb030a029,2016FIS27088,FIS,2022-10-02,3.36,57,Wirausaha,,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLSc2af35f8,2016TE26830,TE,2021-08-31,3.01,53,Bekerja,TU Delft,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS12a8ca2f,2016TI07910,TI,2021-12-07,3.21,48,Bekerja,,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa8cd71e0,2020BIO03429,BIO,2025-11-20,2.97,49,Wirausaha,BMKG,Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS4c476b93,2022GL03708,GL,2026-01-01,3.28,65,Bekerja,,Tidak Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS67a97cb7,2017IF47844,IF,2023-11-13,3.67,65,Wirausaha,,Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS58d9eb97,2016FT16461,FT,2021-07-28,3.75,44,Wirausaha,,Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS0e828467,2022TE28167,TE,2026-01-01,3.54,56,Belum Bekerja,Huawei Indonesia,Tidak Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd38c007c,2022TG02406,TG,2026-01-01,3.43,65,Bekerja,Unila,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLS9dcea365,2021AG31589,AG,2025-01-10,3.92,59,Belum Bekerja,,Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS52db4fd6,2023TE03393,TE,2027-01-01,3.48,67,Studi Lanjut,BPS Lampung,Tidak Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS95e45f34,2023FIS23051,FIS,2027-01-01,3.33,47,Studi Lanjut,Kyushu University,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7b96962b,2020KIM15377,KIM,2024-05-31,3.53,70,Studi Lanjut,World Bank Jakarta,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd3e5d843,2023GL36360,GL,2027-01-01,3.09,48,Bekerja,,Tidak Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLS5aa12a9a,2021TK40490,TK,2025-03-23,3.66,51,Bekerja,BMKG,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb256f522,2018GD29983,GD,2024-03-17,3.9,48,Bekerja,IPB University,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb68d4e74,2016AG32380,AG,2021-11-26,3.15,55,Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS857c3b35,2018FT29298,FT,2023-11-12,3.16,64,Studi Lanjut,World Bank Jakarta,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc4ddf176,2022TS11425,TS,2026-01-01,3.4,64,Studi Lanjut,ITB,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLSfb6b1f95,2023TP24546,TP,2027-01-01,3.19,60,Belum Bekerja,,Tidak Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS2ab877a3,2020TE02346,TE,2024-05-24,3.93,60,Wirausaha,Universitas Indonesia,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS4a3e3c63,2019SK19120,SK,2025-02-22,3.69,60,Belum Bekerja,LIPI,Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSedc236b6,2019AG48173,AG,2024-06-11,3.74,52,Belum Bekerja,Chulalongkorn University,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS30ccb095,2019FIS46151,FIS,2023-08-10,3.81,58,Bekerja,,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS96a010a5,2023TS11291,TS,2027-01-01,3.85,45,Bekerja,,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS91538129,2021KIM46636,KIM,2025-03-08,3.09,50,Bekerja,ITS,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLS502d9e28,2019TL09596,TL,2024-01-26,3.68,45,Studi Lanjut,UNDP Indonesia,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLS6c9cf4df,2023AR39575,AR,2027-01-01,3.71,70,Bekerja,,Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSbe3113e5,2022MTK37587,MTK,2026-01-01,3.69,56,Bekerja,Unsri,Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLSbcdb5bdf,2019TL10383,TL,2024-03-05,3.64,56,Belum Bekerja,PT Pertamina,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS573f083e,2020TK03712,TK,2025-02-15,3.67,58,Belum Bekerja,Unila,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe8a715bb,2019GL29655,GL,2025-06-03,2.95,68,Bekerja,World Bank Jakarta,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS7233b5bc,2022TS22817,TS,2026-01-01,3.15,49,Belum Bekerja,Osaka University,Tidak Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb153e693,2021GL08851,GL,2025-01-15,3.21,71,Bekerja,BRIN,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8cb3aa85,2022AG43766,AG,2026-01-01,2.77,51,Belum Bekerja,,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSff43a6e2,2022TK02381,TK,2026-01-01,3.14,47,Belum Bekerja,PT Bukit Asam,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLSd43da368,2021TS47720,TS,2025-10-13,3.43,68,Wirausaha,,Tidak Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLS72d7d323,2023TK29262,TK,2027-01-01,3.33,42,Studi Lanjut,BRIN,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc2c32090,2022TI30339,TI,2026-01-01,3.07,55,Bekerja,Unila,Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5c6f43cc,2021TK40173,TK,2025-12-12,3.57,67,Studi Lanjut,Unila,Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS85e5e7ba,2016BIO23937,BIO,2022-10-04,3.47,42,Bekerja,BPS Lampung,Tidak Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9aa30123,2020GD48452,GD,2024-11-02,3.72,52,Belum Bekerja,,Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLScd59e48e,2020TL37359,TL,2024-07-24,3.4,65,Studi Lanjut,,Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS07ecbfda,2019MTK44052,MTK,2024-05-17,3.15,50,Belum Bekerja,Universiti Malaya,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSc4428fab,2017TI38867,TI,2023-10-22,3.4,72,Studi Lanjut,,Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
