prestasi_id,mahasiswa_id,nama_kompetisi,bidang,tingkat,peringkat,tahun,dosen_pembina_id,ingested_at
PRSdbdd9b4f,2024FT41542,Smart City Competition,Riset,Regional,Juara 2,2023,0973834459,2026-05-17T15:02:44+07:00
PRS67765e4a,2024TP39738,National Bridge Competition,Seni,Nasional,Juara 2,2023,0569145413,2026-05-17T15:02:44+07:00
PRS50f3709c,2024TK27903,Smart City Competition,Olahraga,Nasional,Juara 1,2024,0242451324,2026-05-17T15:02:44+07:00
PRSee422595,2019MTK16667,ONMIPA,Debat,Nasional,Finalis,2021,0628727477,2026-05-17T15:02:44+07:00
PRSec342994,2021MB43656,KMIPN,Olahraga,Regional,Juara 3,2024,0184499721,2026-05-17T15:02:44+07:00
PRS759e189a,2016AR39622,LKTIN Nasional,Teknologi,Institusi,Juara 2,2020,0990753103,2026-05-17T15:02:44+07:00
PRSc66b2a1e,2018GL34036,Gemastik,Seni,Regional,Finalis,2025,0147429119,2026-05-17T15:02:44+07:00
PRS67559391,2019TL27963,Kontes Robot Indonesia,Riset,Internasional,Juara 1,2021,0863617293,2026-05-17T15:02:44+07:00
PRS5320e7df,2025TP02364,National Bridge Competition,Seni,Regional,Juara 3,2021,0681021478,2026-05-17T15:02:44+07:00
PRS7e4e88cf,2023GD14300,KMIPN,Teknologi,Institusi,Juara 3,2023,,2026-05-17T15:02:44+07:00
PRSb05d8989,2018TK42997,PKM Dikti,Desain,Internasional,Juara 3,2024,0737625164,2026-05-17T15:02:44+07:00
PRS6b85a7e5,2016TG20569,IoT Hackathon,Olahraga,Institusi,Juara 3,2020,,2026-05-17T15:02:44+07:00
PRS66946bb0,2021FIS25105,Geospatial Hackathon,Desain,Regional,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRS2c13dd76,2023SK43762,Geospatial Hackathon,Desain,Internasional,Juara 2,2020,0344033105,2026-05-17T15:02:44+07:00
PRSfbca0094,2019TE28451,Data Science Challenge,Desain,Regional,Juara 3,2025,0227074227,2026-05-17T15:02:44+07:00
PRS9667aa2a,2018SI17965,PKM Dikti,Seni,Internasional,Juara 3,2025,,2026-05-17T15:02:44+07:00
PRS29d960b4,2025AG27284,Pilmapres,Riset,Regional,Finalis,2022,0942085713,2026-05-17T15:02:44+07:00
PRS6a9a168b,2023TK03540,Shell Eco-Marathon,Seni,Regional,Finalis,2021,0949309650,2026-05-17T15:02:44+07:00
PRS95097371,2019SK49292,Kontes Robot Indonesia,Seni,Institusi,Finalis,2024,0870962560,2026-05-17T15:02:44+07:00
PRSafcbc87b,2018FIS40526,Geospatial Hackathon,Seni,Nasional,Finalis,2021,0216090404,2026-05-17T15:02:44+07:00
PRS4e4a60e5,2024BIO46729,Imagine Cup,Debat,Institusi,Finalis,2021,0979280472,2026-05-17T15:02:44+07:00
PRS7e3eb6c5,2017GD22849,Smart City Competition,Riset,Internasional,Finalis,2023,0140483442,2026-05-17T15:02:44+07:00
PRS7b2431bc,2025GL33005,ACM ICPC Regional,Desain,Institusi,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRSaadabb5f,2019GL10556,IoT Hackathon,Debat,Regional,Finalis,2020,0209345362,2026-05-17T15:02:44+07:00
PRS32f00088,2018TK16315,National Bridge Competition,Riset,Nasional,Juara 2,2020,0199964288,2026-05-17T15:02:44+07:00
PRSb782a646,2025TP05925,Geospatial Hackathon,Riset,Regional,Juara 3,2024,0889331085,2026-05-17T15:02:44+07:00
PRS67463e74,2017FIS49072,ONMIPA,Teknologi,Nasional,Juara 2,2023,0476724303,2026-05-17T15:02:44+07:00
PRS43a94a15,2021KIM44912,Geospatial Hackathon,Seni,Internasional,Juara 1,2024,0645571470,2026-05-17T15:02:44+07:00
PRS4d1fe9ba,2017GL37915,Shell Eco-Marathon,Olahraga,Regional,Juara 1,2025,0388762329,2026-05-17T15:02:44+07:00
PRS3c0b1fb6,2024MTK24479,IoT Hackathon,Seni,Nasional,Juara 3,2024,0633874111,2026-05-17T15:02:44+07:00
PRSf08db5f6,2025TG33230,Gemastik,Desain,Regional,Finalis,2023,0954266121,2026-05-17T15:02:44+07:00
PRS81f63409,2022IF31712,Imagine Cup,Debat,Institusi,Juara 2,2025,0820826494,2026-05-17T15:02:44+07:00
PRS9a95cb30,2018BIO26258,Shell Eco-Marathon,Desain,Internasional,Juara 1,2021,0848129578,2026-05-17T15:02:44+07:00
PRSd1f6e863,2017KIM23775,ONMIPA,Desain,Internasional,Juara 2,2024,0122252166,2026-05-17T15:02:44+07:00
PRS4147410a,2020AR25596,Electric Vehicle Competition,Debat,Internasional,Juara 3,2024,0998600290,2026-05-17T15:02:44+07:00
PRS2d9a0754,2020TK21180,Kontes Robot Indonesia,Olahraga,Regional,Juara 3,2025,0234143347,2026-05-17T15:02:44+07:00
PRSae6f31fd,2020MB20879,IoT Hackathon,Riset,Nasional,Juara 1,2021,0645571470,2026-05-17T15:02:44+07:00
PRSb1481c80,2020TM31624,Data Science Challenge,Desain,Regional,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRS4ad6a313,2023SI11133,National Bridge Competition,Debat,Regional,Juara 3,2024,0899268512,2026-05-17T15:02:44+07:00
PRSef3bfe1b,2018SK01407,Electric Vehicle Competition,Teknologi,Internasional,Juara 1,2025,0382301285,2026-05-17T15:02:44+07:00
PRSb82a110d,2023KIM01264,Shell Eco-Marathon,Debat,Nasional,Juara 2,2021,0764428641,2026-05-17T15:02:44+07:00
PRS87accbc3,2024SI36922,National Bridge Competition,Teknologi,Nasional,Juara 1,2021,0721602269,2026-05-17T15:02:44+07:00
PRSdcc1e994,2016TP49800,Smart City Competition,Desain,Nasional,Juara 1,2024,0266935546,2026-05-17T15:02:44+07:00
PRS226cff42,2025TL13166,Kontes Robot Indonesia,Seni,Regional,Juara 2,2020,0958339145,2026-05-17T15:02:44+07:00
PRS7ba02104,2016TI22323,LKTIN Nasional,Desain,Internasional,Juara 1,2023,0283384428,2026-05-17T15:02:44+07:00
PRScd57cb1a,2018AR07919,Data Science Challenge,Seni,Institusi,Juara 1,2024,0477331071,2026-05-17T15:02:44+07:00
PRS9c7da087,2016TP09677,Data Science Challenge,Olahraga,Regional,Juara 2,2021,,2026-05-17T15:02:44+07:00
PRSbd7521f4,2025GL11838,Smart City Competition,Debat,Regional,Juara 2,2023,0255889518,2026-05-17T15:02:44+07:00
PRSf081670f,2023FIS16217,Shell Eco-Marathon,Debat,Regional,Finalis,2022,,2026-05-17T15:02:44+07:00
PRS92cebfef,2020IF43996,National Bridge Competition,Desain,Nasional,Juara 1,2024,0805876617,2026-05-17T15:02:44+07:00
PRS11aa915f,2018AG34975,Gemastik,Olahraga,Nasional,Juara 2,2023,0471437233,2026-05-17T15:02:44+07:00
PRSae39faff,2016AG45618,ACM ICPC Regional,Olahraga,Regional,Finalis,2024,0641086010,2026-05-17T15:02:44+07:00
PRSadae34ce,2023AG12767,Kontes Robot Indonesia,Teknologi,Nasional,Finalis,2022,0216657388,2026-05-17T15:02:44+07:00
PRS90c12362,2024KIM07403,PKM Dikti,Riset,Regional,Finalis,2023,0331780204,2026-05-17T15:02:44+07:00
PRS22fc9cd4,2019TL28953,PKM Dikti,Seni,Nasional,Juara 2,2023,0100020421,2026-05-17T15:02:44+07:00
PRSc3ec2ed0,2018KIM28371,Geospatial Hackathon,Debat,Regional,Finalis,2024,0747996727,2026-05-17T15:02:44+07:00
PRS252e5a38,2020BIO35718,IoT Hackathon,Desain,Internasional,Juara 3,2024,0655905337,2026-05-17T15:02:44+07:00
PRSb0bef1d8,2025AG46054,ONMIPA,Debat,Nasional,Juara 1,2020,0382301285,2026-05-17T15:02:44+07:00
PRSb5b628f2,2017TK39059,Imagine Cup,Desain,Nasional,Finalis,2024,0543823431,2026-05-17T15:02:44+07:00
PRS151502fa,2023SI12163,Gemastik,Riset,Nasional,Juara 3,2020,0406705409,2026-05-17T15:02:44+07:00
PRS3908ebb1,2016TS08994,Imagine Cup,Seni,Nasional,Juara 2,2022,0112654127,2026-05-17T15:02:44+07:00
PRS7f5e7714,2020TLK35589,Smart City Competition,Desain,Institusi,Juara 2,2021,0805147760,2026-05-17T15:02:44+07:00
PRSf9553e1c,2016GD14039,Data Science Challenge,Teknologi,Internasional,Finalis,2025,0546857534,2026-05-17T15:02:44+07:00
PRSd67131b0,2024AR37007,KMIPN,Olahraga,Regional,Juara 3,2023,0427571455,2026-05-17T15:02:44+07:00
PRS9cf17826,2019MB24947,Imagine Cup,Teknologi,Nasional,Juara 2,2023,0887325668,2026-05-17T15:02:44+07:00
PRS198a1423,2021TE35343,ONMIPA,Olahraga,Nasional,Finalis,2021,0340829156,2026-05-17T15:02:44+07:00
PRSbb67ea89,2021SK00624,Gemastik,Debat,Nasional,Finalis,2021,0996702787,2026-05-17T15:02:44+07:00
PRSb6015597,2021AR37489,Electric Vehicle Competition,Olahraga,Nasional,Juara 3,2022,0977618018,2026-05-17T15:02:44+07:00
PRS72e4dc42,2022TG29845,Smart City Competition,Olahraga,Institusi,Finalis,2023,0499745224,2026-05-17T15:02:44+07:00
PRSecae32b0,2021TL40111,Electric Vehicle Competition,Debat,Nasional,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS1bb29531,2022MB11773,KMIPN,Seni,Nasional,Finalis,2025,,2026-05-17T15:02:44+07:00
PRS26191f88,2025FIS46428,Kontes Robot Indonesia,Debat,Institusi,Finalis,2023,0910336106,2026-05-17T15:02:44+07:00
PRS50f081fe,2023TG41351,Electric Vehicle Competition,Debat,Institusi,Juara 2,2022,0510075057,2026-05-17T15:02:44+07:00
PRS299da8f8,2024TP40027,LKTIN Nasional,Riset,Nasional,Finalis,2022,,2026-05-17T15:02:44+07:00
PRS77c4292a,2020MB24609,Shell Eco-Marathon,Riset,Nasional,Juara 3,2022,0151811075,2026-05-17T15:02:44+07:00
PRS3f32c650,2021PWK23605,Imagine Cup,Teknologi,Institusi,Juara 2,2024,,2026-05-17T15:02:44+07:00
PRSc32ca76e,2024IF24375,ONMIPA,Desain,Regional,Juara 1,2020,0667710212,2026-05-17T15:02:44+07:00
PRSf8a6d7f2,2022TE06149,Pilmapres,Debat,Institusi,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRS709a9f45,2022AG27698,Gemastik,Seni,Internasional,Finalis,2023,0277146435,2026-05-17T15:02:44+07:00
PRS1525658e,2022TK05779,PKM Dikti,Riset,Institusi,Juara 3,2025,0980274438,2026-05-17T15:02:44+07:00
PRS0ae2d3aa,2021FT08816,Data Science Challenge,Teknologi,Institusi,Juara 3,2024,0989302581,2026-05-17T15:02:44+07:00
PRS40f79974,2018SI14597,PKM Dikti,Seni,Nasional,Juara 3,2020,,2026-05-17T15:02:44+07:00
PRS027993dd,2021MB41250,Gemastik,Riset,Institusi,Finalis,2022,0249824138,2026-05-17T15:02:44+07:00
PRS9d440d16,2022TK34303,KMIPN,Desain,Regional,Finalis,2020,0870298037,2026-05-17T15:02:44+07:00
PRSb45f5171,2019AG27725,PKM Dikti,Seni,Regional,Juara 3,2023,0284696506,2026-05-17T15:02:44+07:00
PRS0490858e,2020TK15333,ONMIPA,Seni,Nasional,Juara 1,2021,0543823431,2026-05-17T15:02:44+07:00
PRS87b3e7a6,2020TE39438,IoT Hackathon,Teknologi,Institusi,Finalis,2024,0196370265,2026-05-17T15:02:44+07:00
PRS09c85fad,2025TP06390,IoT Hackathon,Debat,Institusi,Finalis,2022,0646567798,2026-05-17T15:02:44+07:00
PRS4248186b,2023AG44897,Electric Vehicle Competition,Desain,Regional,Juara 2,2025,0246938425,2026-05-17T15:02:44+07:00
PRS2c26ed25,2025TK08765,Smart City Competition,Debat,Internasional,Finalis,2021,0998083133,2026-05-17T15:02:44+07:00
PRSc6b63f0f,2018FIS17665,ONMIPA,Seni,Institusi,Finalis,2022,0306695452,2026-05-17T15:02:44+07:00
PRS9dcc0429,2017MTK01198,IoT Hackathon,Teknologi,Regional,Juara 3,2021,0158250783,2026-05-17T15:02:44+07:00
PRS49727675,2022SI04874,IoT Hackathon,Debat,Regional,Finalis,2020,0698519230,2026-05-17T15:02:44+07:00
PRS2a6ff7d2,2017SI02771,ACM ICPC Regional,Seni,Nasional,Juara 3,2022,0645571470,2026-05-17T15:02:44+07:00
PRS23c689eb,2024TM04116,ACM ICPC Regional,Riset,Internasional,Juara 3,2025,,2026-05-17T15:02:44+07:00
PRSa8987119,2017MB46256,National Bridge Competition,Desain,Regional,Finalis,2022,0241927737,2026-05-17T15:02:44+07:00
PRSd6e872a8,2020TI06031,ONMIPA,Debat,Regional,Finalis,2024,,2026-05-17T15:02:44+07:00
PRS586e931e,2024AR36744,IoT Hackathon,Teknologi,Institusi,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRSd69b845d,2022TS47441,Electric Vehicle Competition,Riset,Institusi,Juara 2,2020,0870298037,2026-05-17T15:02:44+07:00
PRS99386894,2023TM25743,Data Science Challenge,Riset,Nasional,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRS7620f2ca,2016TI36584,ONMIPA,Riset,Regional,Juara 3,2021,0861139740,2026-05-17T15:02:44+07:00
PRS305396fb,2025SI17080,Shell Eco-Marathon,Desain,Regional,Finalis,2024,0880599256,2026-05-17T15:02:44+07:00
PRSe91553b2,2022TL37429,ACM ICPC Regional,Seni,Nasional,Juara 1,2020,0543823431,2026-05-17T15:02:44+07:00
PRS872720a5,2020IF34459,Imagine Cup,Seni,Regional,Juara 3,2022,0540010766,2026-05-17T15:02:44+07:00
PRS40a9f296,2020TS40771,Pilmapres,Debat,Regional,Juara 3,2024,0974410152,2026-05-17T15:02:44+07:00
PRS92a2174c,2016BIO39179,Imagine Cup,Seni,Regional,Finalis,2024,0483997097,2026-05-17T15:02:44+07:00
PRSb1c20084,2019KIM38016,Data Science Challenge,Seni,Regional,Juara 2,2024,,2026-05-17T15:02:44+07:00
PRSa2a51326,2025FT40450,Pilmapres,Olahraga,Nasional,Juara 2,2023,0470712321,2026-05-17T15:02:44+07:00
PRScbb00d52,2021KIM33635,ONMIPA,Olahraga,Institusi,Juara 2,2021,0382301285,2026-05-17T15:02:44+07:00
PRS70e59df7,2021IF46469,LKTIN Nasional,Teknologi,Internasional,Juara 1,2024,0182312585,2026-05-17T15:02:44+07:00
PRS3fe68cf8,2016FT19014,Geospatial Hackathon,Seni,Nasional,Juara 3,2021,0398086090,2026-05-17T15:02:44+07:00
PRS212473e8,2021BIO05032,Kontes Robot Indonesia,Seni,Internasional,Juara 3,2024,0736311014,2026-05-17T15:02:44+07:00
PRS7f6addb1,2022TI43854,Shell Eco-Marathon,Seni,Institusi,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS989f95cc,2019SI19364,PKM Dikti,Desain,Institusi,Juara 1,2022,0543823431,2026-05-17T15:02:44+07:00
PRS31cc9872,2020BIO24800,Pilmapres,Seni,Nasional,Juara 3,2024,0161894563,2026-05-17T15:02:44+07:00
PRS56d63086,2024SK38172,KMIPN,Riset,Nasional,Juara 3,2021,0876200791,2026-05-17T15:02:44+07:00
PRS9d12afb2,2017MTK40565,IoT Hackathon,Olahraga,Institusi,Juara 2,2025,,2026-05-17T15:02:44+07:00
PRSbd74737c,2024GD43669,ACM ICPC Regional,Seni,Internasional,Finalis,2020,0506126722,2026-05-17T15:02:44+07:00
PRS6b199a35,2018PWK45263,Shell Eco-Marathon,Teknologi,Institusi,Juara 1,2023,0681021478,2026-05-17T15:02:44+07:00
PRS4077a242,2018TI29124,IoT Hackathon,Olahraga,Nasional,Juara 3,2021,0851856446,2026-05-17T15:02:44+07:00
PRS1beac92f,2022GD39155,Data Science Challenge,Olahraga,Institusi,Juara 2,2022,0843899000,2026-05-17T15:02:44+07:00
PRS740c4e68,2022SK33905,KMIPN,Seni,Internasional,Juara 3,2020,0349041242,2026-05-17T15:02:44+07:00
PRSf8e7d0b5,2025AR31658,Gemastik,Olahraga,Regional,Juara 1,2022,,2026-05-17T15:02:44+07:00
PRS1b23f4a7,2017TK48568,ONMIPA,Teknologi,Institusi,Juara 1,2020,0980246296,2026-05-17T15:02:44+07:00
PRS333e1449,2024TI39350,KMIPN,Riset,Internasional,Juara 2,2023,0464666067,2026-05-17T15:02:44+07:00
PRS2a0dface,2018TLK17832,Smart City Competition,Olahraga,Regional,Juara 3,2023,,2026-05-17T15:02:44+07:00
PRS01a57b8c,2018TG32054,ACM ICPC Regional,Riset,Nasional,Finalis,2023,0284894171,2026-05-17T15:02:44+07:00
PRSb1007071,2016TG49476,LKTIN Nasional,Desain,Internasional,Juara 2,2024,0652685479,2026-05-17T15:02:44+07:00
PRS58f18543,2025TE01166,Imagine Cup,Desain,Regional,Finalis,2023,0714364758,2026-05-17T15:02:44+07:00
PRS95d6ac33,2020FIS37924,Imagine Cup,Debat,Internasional,Juara 1,2025,0270893093,2026-05-17T15:02:44+07:00
PRSf1196a1e,2024TK00210,ONMIPA,Riset,Regional,Juara 1,2024,0729516623,2026-05-17T15:02:44+07:00
PRS9b30d983,2025GD47320,Smart City Competition,Olahraga,Institusi,Juara 2,2020,,2026-05-17T15:02:44+07:00
PRS29e99962,2025AR48800,National Bridge Competition,Riset,Institusi,Juara 3,2020,0253005592,2026-05-17T15:02:44+07:00
PRS596217ae,2016SK11736,PKM Dikti,Seni,Internasional,Juara 3,2024,0886463375,2026-05-17T15:02:44+07:00
PRS671d0a39,2023AR35660,Imagine Cup,Riset,Nasional,Juara 1,2021,0825621317,2026-05-17T15:02:44+07:00
PRS9ab5811b,2017SK40219,Imagine Cup,Teknologi,Institusi,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRS9b145542,2018TK47417,Data Science Challenge,Teknologi,Institusi,Juara 3,2025,,2026-05-17T15:02:44+07:00
PRS30f766a3,2016FIS43173,KMIPN,Debat,Institusi,Finalis,2024,0483452378,2026-05-17T15:02:44+07:00
PRS25217df9,2018MTK45182,ONMIPA,Debat,Internasional,Finalis,2023,0513472229,2026-05-17T15:02:44+07:00
PRSd2d8e2b0,2016FT46322,Kontes Robot Indonesia,Olahraga,Internasional,Juara 1,2024,0563610745,2026-05-17T15:02:44+07:00
PRS7ad9e887,2016TK00497,ONMIPA,Desain,Regional,Juara 2,2024,,2026-05-17T15:02:44+07:00
PRS3da86c1e,2024IF00149,Imagine Cup,Teknologi,Regional,Juara 1,2023,0201548718,2026-05-17T15:02:44+07:00
PRS3f70890f,2022MB08069,PKM Dikti,Riset,Regional,Finalis,2024,,2026-05-17T15:02:44+07:00
PRSbaed0388,2023SI27276,Data Science Challenge,Olahraga,Institusi,Juara 2,2020,0433409387,2026-05-17T15:02:44+07:00
PRS1231c43f,2025IF07328,LKTIN Nasional,Desain,Nasional,Juara 3,2025,0788267170,2026-05-17T15:02:44+07:00
PRSb272b352,2024TLK21478,Electric Vehicle Competition,Riset,Nasional,Finalis,2025,,2026-05-17T15:02:44+07:00
PRS17d8fc55,2020SK41927,Geospatial Hackathon,Teknologi,Institusi,Juara 1,2022,0138379208,2026-05-17T15:02:44+07:00
PRS4da0e233,2021SK26850,Shell Eco-Marathon,Seni,Regional,Finalis,2024,0938962753,2026-05-17T15:02:44+07:00
PRS9c7035d6,2022TK08662,Electric Vehicle Competition,Olahraga,Nasional,Juara 2,2020,0176048625,2026-05-17T15:02:44+07:00
PRSd91f3501,2021MTK04723,Geospatial Hackathon,Teknologi,Regional,Juara 3,2020,0313284367,2026-05-17T15:02:44+07:00
PRS680aa79c,2016TL23950,ACM ICPC Regional,Seni,Regional,Juara 3,2020,,2026-05-17T15:02:44+07:00
PRS138e3a85,2020MB46195,KMIPN,Debat,Regional,Juara 3,2020,0889331085,2026-05-17T15:02:44+07:00
PRS53090f38,2021AG49727,Smart City Competition,Riset,Institusi,Juara 3,2025,0214952304,2026-05-17T15:02:44+07:00
PRSa5d5c389,2024IF24375,Smart City Competition,Teknologi,Regional,Juara 3,2021,0269107336,2026-05-17T15:02:44+07:00
PRS2187d6b7,2018SI38490,Smart City Competition,Desain,Regional,Juara 1,2023,0881660012,2026-05-17T15:02:44+07:00
PRSc855dc65,2019TS10012,ACM ICPC Regional,Desain,Regional,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS2a8a6aea,2025MB25010,Imagine Cup,Olahraga,Institusi,Finalis,2020,0226586531,2026-05-17T15:02:44+07:00
PRScf437859,2021TI05205,Pilmapres,Desain,Nasional,Juara 3,2021,0863802526,2026-05-17T15:02:44+07:00
PRSdfce8272,2019GL36702,Pilmapres,Teknologi,Regional,Juara 1,2020,,2026-05-17T15:02:44+07:00
PRS8af26c12,2016SK49159,Electric Vehicle Competition,Seni,Institusi,Juara 3,2023,0951734589,2026-05-17T15:02:44+07:00
PRS38ec2eea,2025MB32721,KMIPN,Teknologi,Nasional,Juara 1,2024,0543002177,2026-05-17T15:02:44+07:00
PRS4ea05b8e,2018KIM08533,Gemastik,Desain,Nasional,Finalis,2023,0300986764,2026-05-17T15:02:44+07:00
PRS4f394c1a,2020BIO09658,KMIPN,Teknologi,Internasional,Juara 3,2025,,2026-05-17T15:02:44+07:00
PRS68402d46,2019SK05085,National Bridge Competition,Debat,Regional,Juara 2,2023,0127063390,2026-05-17T15:02:44+07:00
PRSc53dd740,2021TS42798,Smart City Competition,Debat,Nasional,Juara 2,2022,0533022381,2026-05-17T15:02:44+07:00
PRS0cec3d14,2024TS31812,Kontes Robot Indonesia,Olahraga,Regional,Juara 2,2025,0275884485,2026-05-17T15:02:44+07:00
PRS7731f41c,2020IF19217,ONMIPA,Teknologi,Nasional,Finalis,2021,0681021478,2026-05-17T15:02:44+07:00
PRSdfc4761f,2023AR43717,Kontes Robot Indonesia,Desain,Nasional,Juara 2,2021,0100020421,2026-05-17T15:02:44+07:00
PRSe703ab5d,2024TL47929,Data Science Challenge,Riset,Institusi,Finalis,2024,0608682345,2026-05-17T15:02:44+07:00
PRS72b5b9b7,2020SK24245,ACM ICPC Regional,Desain,Regional,Juara 2,2022,0249824138,2026-05-17T15:02:44+07:00
PRS15add706,2017TE03927,Geospatial Hackathon,Debat,Regional,Juara 2,2022,0746444140,2026-05-17T15:02:44+07:00
PRS61718135,2022KIM37104,Imagine Cup,Debat,Regional,Juara 3,2023,0954266121,2026-05-17T15:02:44+07:00
PRS91561d7f,2016TLK25463,National Bridge Competition,Riset,Institusi,Juara 2,2021,0313983511,2026-05-17T15:02:44+07:00
PRScb1a34b6,2024TM29738,PKM Dikti,Desain,Regional,Finalis,2022,0546857534,2026-05-17T15:02:44+07:00
PRS64226c3d,2016AG47040,PKM Dikti,Seni,Nasional,Finalis,2025,0127559796,2026-05-17T15:02:44+07:00
PRScb1b4ba8,2020TLK20203,KMIPN,Seni,Regional,Juara 2,2022,0323980302,2026-05-17T15:02:44+07:00
PRS45ea09e6,2024TM44741,Smart City Competition,Desain,Institusi,Juara 1,2023,0113295682,2026-05-17T15:02:44+07:00
PRS01bce7ca,2017MTK13282,Geospatial Hackathon,Teknologi,Institusi,Juara 2,2022,0645571470,2026-05-17T15:02:44+07:00
PRS8f1f038c,2023GD37432,ACM ICPC Regional,Desain,Institusi,Juara 3,2020,,2026-05-17T15:02:44+07:00
PRS9b91c561,2017TL18794,ACM ICPC Regional,Debat,Institusi,Juara 2,2025,,2026-05-17T15:02:44+07:00
PRS4abc860e,2023AG10000,IoT Hackathon,Debat,Nasional,Juara 1,2024,0457514571,2026-05-17T15:02:44+07:00
PRS6b24835d,2024TI20807,Electric Vehicle Competition,Desain,Institusi,Juara 2,2022,0228954609,2026-05-17T15:02:44+07:00
PRSd9bd8046,2020SK23409,LKTIN Nasional,Debat,Nasional,Juara 3,2022,0864433776,2026-05-17T15:02:44+07:00
PRS652ea532,2020KIM23335,Data Science Challenge,Riset,Regional,Juara 3,2022,0498823030,2026-05-17T15:02:44+07:00
PRSfc3f450f,2017AR02691,Gemastik,Debat,Institusi,Juara 3,2024,0573959680,2026-05-17T15:02:44+07:00
PRS5b6130a7,2023TL26695,Geospatial Hackathon,Olahraga,Internasional,Finalis,2024,0615453558,2026-05-17T15:02:44+07:00
PRSe4347200,2016TG17062,Smart City Competition,Desain,Nasional,Juara 3,2024,0782224373,2026-05-17T15:02:44+07:00
PRS284e9368,2020IF09297,LKTIN Nasional,Teknologi,Internasional,Juara 1,2020,0691283716,2026-05-17T15:02:44+07:00
PRS6a60a4d6,2024FIS01639,Imagine Cup,Olahraga,Nasional,Finalis,2020,0529337529,2026-05-17T15:02:44+07:00
PRS47ea67fc,2022TG31257,IoT Hackathon,Debat,Internasional,Juara 3,2020,0690307475,2026-05-17T15:02:44+07:00
PRS169ecbec,2016BIO26635,PKM Dikti,Olahraga,Institusi,Juara 3,2023,,2026-05-17T15:02:44+07:00
PRSef8c08af,2025PWK28054,IoT Hackathon,Teknologi,Nasional,Finalis,2025,0844065647,2026-05-17T15:02:44+07:00
PRS01283520,2018GD00037,Electric Vehicle Competition,Teknologi,Internasional,Juara 3,2025,0655494399,2026-05-17T15:02:44+07:00
PRSf5e2eedc,2018GD34740,Smart City Competition,Desain,Regional,Juara 3,2025,0313284367,2026-05-17T15:02:44+07:00
PRS591a7922,2022TL04445,Smart City Competition,Seni,Nasional,Finalis,2024,0745422052,2026-05-17T15:02:44+07:00
PRS2426a96d,2025IF48908,Smart City Competition,Debat,Institusi,Juara 3,2023,0529337529,2026-05-17T15:02:44+07:00
PRS2c24f9a6,2016AR39289,Electric Vehicle Competition,Olahraga,Institusi,Finalis,2020,0375073632,2026-05-17T15:02:44+07:00
PRS44f7cc13,2020TP05888,Data Science Challenge,Teknologi,Institusi,Finalis,2021,0387606599,2026-05-17T15:02:44+07:00
PRS5869cbe7,2016TP48132,Smart City Competition,Desain,Nasional,Juara 2,2020,0528663676,2026-05-17T15:02:44+07:00
PRS9a4246ee,2016IF16341,Data Science Challenge,Riset,Internasional,Juara 1,2024,0338811247,2026-05-17T15:02:44+07:00
PRS771d5135,2021PWK04784,ONMIPA,Seni,Nasional,Juara 2,2022,0549356082,2026-05-17T15:02:44+07:00
PRSda52b10b,2018GD01115,IoT Hackathon,Olahraga,Nasional,Finalis,2024,,2026-05-17T15:02:44+07:00
PRSc945b376,2025TE05310,National Bridge Competition,Olahraga,Nasional,Juara 1,2022,0273483257,2026-05-17T15:02:44+07:00
PRS25545e36,2016GD13035,Geospatial Hackathon,Teknologi,Internasional,Juara 3,2024,0736311014,2026-05-17T15:02:44+07:00
PRS1a3d86ba,2020TI38732,ONMIPA,Teknologi,Internasional,Finalis,2022,,2026-05-17T15:02:44+07:00
